material_id,common_name,uns_number,aisi_grade,material_class,condition,yield_strength_MPa,ultimate_tensile_strength_MPa,elongation_percent,hardness_HB,hardness_shore_d,fatigue_limit_MPa,elastic_modulus_GPa,density_kg_m3,max_service_temp_C,min_service_temp_C,max_continuous_use_temp_C,corrosion_seawater,corrosion_acidic,corrosion_alkaline,corrosion_atmospheric,corrosion_high_temp,chemical_resistance_solvents,chemical_resistance_acids,chemical_resistance_alkalis,chemical_resistance_fuels,weldability,weldability_notes,joining_method,machinability_index,flammability,water_absorption_percent,uv_resistance,cost_class,approx_cost_usd_per_kg,availability,stock_forms,fatigue_rating,typical_applications,key_warnings,sources,description_text,stress_table_id
kag_6becb8f0cf96,Aluminum Alloy 2011-T3,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,296,379,15,95,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2011-T3 is a aluminum wrought (ANSI standard). Ultimate tensile strength 379 MPa, yield strength 296 MPa. Also elongation 15%, Brinell hardness 95 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_4d7e38c32390,Aluminum Alloy 2011-T8,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,310,407,12,100,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2011-T8 is a aluminum wrought (ANSI standard). Ultimate tensile strength 407 MPa, yield strength 310 MPa. Also elongation 12%, Brinell hardness 100 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_255ee16c2531,Aluminum Alloy 2014-O,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,97,186,18,45,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2014-O is a aluminum wrought (ANSI standard). Ultimate tensile strength 186 MPa, yield strength 97 MPa. Also elongation 18%, Brinell hardness 45 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_ab295509ac77,Aluminum Alloy 2014-T4,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,290,427,20,105,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2014-T4 is a aluminum wrought (ANSI standard). Ultimate tensile strength 427 MPa, yield strength 290 MPa. Also elongation 20%, Brinell hardness 105 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_6e3841e7d4ee,Aluminum Alloy 2014-T451,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,290,427,20,105,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2014-T451 is a aluminum wrought (ANSI standard). Ultimate tensile strength 427 MPa, yield strength 290 MPa. Also elongation 20%, Brinell hardness 105 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_2b8c53070135,Aluminum Alloy 2014-T6,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,414,483,13,135,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2014-T6 is a aluminum wrought (ANSI standard). Ultimate tensile strength 483 MPa, yield strength 414 MPa. Also elongation 13%, Brinell hardness 135 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_16f33028baf8,Aluminum Alloy 2014-T651,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,414,483,13,135,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2014-T651 is a aluminum wrought (ANSI standard). Ultimate tensile strength 483 MPa, yield strength 414 MPa. Also elongation 13%, Brinell hardness 135 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_d9c63e5bf4bc,Aluminum Alloy Alclad 2014-O,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,69,172,21,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2014-O is a aluminum wrought (ANSI standard). Ultimate tensile strength 172 MPa, yield strength 69 MPa. Also elongation 21%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_f9e910b846f2,Aluminum Alloy Alclad 2014-T3,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,276,434,20,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2014-T3 is a aluminum wrought (ANSI standard). Ultimate tensile strength 434 MPa, yield strength 276 MPa. Also elongation 20%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_5d8db0519007,Aluminum Alloy Alclad 2014-T4,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,255,421,22,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2014-T4 is a aluminum wrought (ANSI standard). Ultimate tensile strength 421 MPa, yield strength 255 MPa. Also elongation 22%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_1a1483c74481,Aluminum Alloy Alclad 2014-T451,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,255,421,22,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2014-T451 is a aluminum wrought (ANSI standard). Ultimate tensile strength 421 MPa, yield strength 255 MPa. Also elongation 22%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_792fac9afb83,Aluminum Alloy Alclad 2014-T6,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,414,469,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2014-T6 is a aluminum wrought (ANSI standard). Ultimate tensile strength 469 MPa, yield strength 414 MPa. Also elongation 10%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_d67cd9bf6227,Aluminum Alloy Alclad 2014-T651,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,414,469,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2014-T651 is a aluminum wrought (ANSI standard). Ultimate tensile strength 469 MPa, yield strength 414 MPa. Also elongation 10%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_cc9906bde0fd,Aluminum Alloy 2017-O,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,69,179,22,45,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2017-O is a aluminum wrought (ANSI standard). Ultimate tensile strength 179 MPa, yield strength 69 MPa. Also elongation 22%, Brinell hardness 45 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_4b241e1128ca,Aluminum Alloy 2017-T4,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,276,427,22,105,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2017-T4 is a aluminum wrought (ANSI standard). Ultimate tensile strength 427 MPa, yield strength 276 MPa. Also elongation 22%, Brinell hardness 105 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_bf96378bc9aa,Aluminum Alloy 2017-T451,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,276,427,22,105,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2017-T451 is a aluminum wrought (ANSI standard). Ultimate tensile strength 427 MPa, yield strength 276 MPa. Also elongation 22%, Brinell hardness 105 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_405a6156bc51,Aluminum Alloy 2018-T61,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,317,421,12,120,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2018-T61 is a aluminum wrought (ANSI standard). Ultimate tensile strength 421 MPa, yield strength 317 MPa. Also elongation 12%, Brinell hardness 120 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_8b91f392a6d3,Aluminum Alloy 2024-O,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,76,186,20,47,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2024-O is a aluminum wrought (ANSI standard). Ultimate tensile strength 186 MPa, yield strength 76 MPa. Also elongation 20%, Brinell hardness 47 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_2cb41de4c057,Aluminum Alloy 2024-T3,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,345,483,18,120,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2024-T3 is a aluminum wrought (ANSI standard). Ultimate tensile strength 483 MPa, yield strength 345 MPa. Also elongation 18%, Brinell hardness 120 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_ab5e4114289e,Aluminum Alloy 2024-T351,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,324,469,20,120,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2024-T351 is a aluminum wrought (ANSI standard). Ultimate tensile strength 469 MPa, yield strength 324 MPa. Also elongation 20%, Brinell hardness 120 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_b6fbb1b1177a,Aluminum Alloy 2024-T4,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,324,469,20,120,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2024-T4 is a aluminum wrought (ANSI standard). Ultimate tensile strength 469 MPa, yield strength 324 MPa. Also elongation 20%, Brinell hardness 120 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_4e9c6ba33385,Aluminum Alloy 2024-T361,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,393,496,13,130,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy 2024-T361 is a aluminum wrought (ANSI standard). Ultimate tensile strength 496 MPa, yield strength 393 MPa. Also elongation 13%, Brinell hardness 130 HB, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_86827b9e3e3f,Aluminum Alloy Alclad 2024-O,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,76,179,20,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2024-O is a aluminum wrought (ANSI standard). Ultimate tensile strength 179 MPa, yield strength 76 MPa. Also elongation 20%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_09ce5118469d,Aluminum Alloy Alclad 2024-T3,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,310,448,18,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2024-T3 is a aluminum wrought (ANSI standard). Ultimate tensile strength 448 MPa, yield strength 310 MPa. Also elongation 18%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_a1c6043ffa9c,Aluminum Alloy Alclad 2024-T351,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,290,441,19,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2024-T351 is a aluminum wrought (ANSI standard). Ultimate tensile strength 441 MPa, yield strength 290 MPa. Also elongation 19%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_1d1a7e63f60d,Aluminum Alloy Alclad 2024-T4,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,290,441,19,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 2024-T4 is a aluminum wrought (ANSI standard). Ultimate tensile strength 441 MPa, yield strength 290 MPa. Also elongation 19%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_acb59543c327,Aluminum Alloy Alclad 202024-T361,NOT_FOUND,NOT_FOUND,aluminum_wrought,Wrought,365,462,11,NOT_FOUND,NOT_FOUND,NOT_FOUND,73.0,2700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Aluminum Alloy Alclad 202024-T361 is a aluminum wrought (ANSI standard). Ultimate tensile strength 462 MPa, yield strength 365 MPa. Also elongation 11%, elastic modulus 73.0 GPa, density 2700 kg/m3. Condition: Wrought. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
